Symbol,last_close,med_dollar,active_days,sessions,first,peak,crush,age_years
OLLI,76.21,109200153.98993218,32,32,2016-01-04,140.8,1.8475265713161007,10.620123203285422
OLMA,10.65,10825377.43471247,32,32,2020-11-19,54.5,5.117370892018779,5.7440109514031485
OLN,18.48,58351265.72716598,32,32,2016-01-04,66.92,3.621212121212121,10.620123203285422
OLP,24.1,2021134.1588982902,32,32,2016-01-04,36.24,1.5037344398340249,10.620123203285422
OMAB,100.85,6316580.426179901,32,32,2016-01-04,134.98,1.3384234010907288,10.620123203285422
OMC,86.31,232116011.98871332,32,32,2016-01-04,105.49,1.222222222222222,10.620123203285422
OMCL,35.97,27668776.26579643,32,32,2016-01-04,183.62,5.10480956352516,10.620123203285422
OMF,64.73,59074745.1057924,32,32,2016-01-04,71.37,1.1025799474741234,10.620123203285422
OMFL,70.73,6683652.52122568,32,32,2017-11-10,71.42,1.009755407889156,8.76933607118412
OMFS,53.21,410523.07749837905,32,32,2017-11-10,53.99,1.0146588987032512,8.76933607118412
ON,79.42,804143897.6870337,32,32,2016-01-04,133.93,1.6863510450768069,10.620123203285422
ONB,26.66,109303423.34591484,32,32,2016-01-04,27.29,1.0236309077269317,10.620123203285422
ONEQ,103.58,27320547.845887452,32,32,2016-01-04,106.7,1.0301216451052326,10.620123203285422
ONEV,149.8238,533354.7627870291,32,32,2016-01-07,151.2369,1.0094317458240947,10.611909650924025
ONEW,11.36,1102720.595395665,32,32,2020-02-07,60.97,5.367077464788733,6.52703627652293
ONEY,133.99,1250460.6647620504,32,32,2016-01-08,134.93,1.007015448914098,10.609171800136892
ONLN,58.31,304437.9113388,32,32,2018-07-16,92.52,1.5866918195849766,8.09034907597536
ONOF,40.9899,209546.4418675295,32,32,2021-01-13,41.5298,1.0131715373787202,5.593429158110883
ONTO,315.42,342405675.3891511,32,32,2019-10-28,378.45,1.1998287996956438,6.806297056810404
OOMA,20.66,6184300.483611394,32,32,2016-01-04,24.2,1.1713455953533398,10.620123203285422
OPBK,15.55,716019.917843065,32,32,2018-03-28,18.26,1.1742765273311897,8.39151266255989
OPCH,23.41,48900419.915451474,32,32,2020-02-03,36.59,1.5630072618539088,6.537987679671458
OPP,7.54,625058.533813,32,32,2016-09-28,20.0748,2.6624403183023873,9.886379192334017
OPRA,19.51,5933269.801871175,32,32,2018-07-27,27.83,1.426447975397232,8.060232717316905
OPRT,7.42,2451409.981923365,32,32,2019-09-26,27.74,3.7385444743935308,6.893908281998631
OPRX,8.23,1527513.776300155,32,32,2018-06-22,98.0,11.907654921020656,8.15605749486653
OPY,117.17,13560155.328381425,32,32,2016-01-04,119.03,1.0158743705726723,10.620123203285422
OR,32.31,29433951.938381776,32,32,2016-07-06,47.73,1.4772516248839367,10.116358658453114
ORA,109.68,80859119.88828257,32,32,2016-01-04,145.1,1.322939460247994,10.620123203285422
ORC,6.67,30467839.91820672,32,32,2016-01-04,62.55,9.377811094452774,10.620123203285422
ORCL,142.79,4446132705.148722,32,32,2016-01-04,328.33,2.299390713635409,10.620123203285422
ORI,42.37,50706118.20140564,32,32,2016-01-04,46.62,1.1003068208638187,10.620123203285422
ORIC,13.92,15548327.31930881,32,32,2020-04-24,39.8,2.8591954022988504,6.316221765913758
ORLY,90.76,548571025.4576783,32,32,2016-01-04,107.82,1.1879682679594534,10.620123203285422
ORN,9.55,4913521.004930605,32,32,2016-01-04,17.14,1.794764397905759,10.620123203285422
ORRF,43.19,4695222.832912561,32,32,2016-01-04,43.7,1.011808288955777,10.620123203285422
OSBC,25.66,10323619.25418071,32,32,2016-01-04,25.91,1.009742790335152,10.620123203285422
OSCR,31.28,131936037.31089947,32,32,2021-03-03,36.77,1.1755115089514068,5.45927446954141
OSCV,42.65,3099877.54859239,32,32,2018-07-18,43.24,1.0138335287221572,8.084873374401095
OSIS,218.73,36597011.53556325,32,32,2016-01-04,309.68,1.4158094454350112,10.620123203285422
OSK,147.69,101236328.97947271,32,32,2016-01-04,177.94,1.2048209086600312,10.620123203285422
OSPN,15.78,5815290.75522591,32,32,2018-06-04,32.96,2.0887198986058304,8.205338809034908
OSW,26.18,21138524.238388266,32,32,2019-03-21,28.68,1.0954927425515661,7.411362080766598
OTEX,24.17,32878427.71177343,32,32,2016-01-04,54.98,2.274720728175424,10.620123203285422
OTIS,70.35,247314696.9310015,32,32,2020-04-03,106.01,1.5068941009239518,6.373716632443532
OTLY,13.81,1025750.8338926102,32,32,2021-05-20,574.6,41.60753077480087,5.245722108145106
OTTR,91.22,17987167.724855855,32,32,2016-01-04,100.47,1.1014032010524009,10.620123203285422
OUNZ,41.75,21554268.105996538,32,32,2016-01-04,51.89,1.242874251497006,10.620123203285422
OUSA,61.68,1139252.933828015,32,32,2016-01-04,62.2169,1.0087046044098573,10.620123203285422
OUSM,49.8,2546585.9171661595,32,32,2016-12-30,50.36,1.0112449799196788,9.631759069130732
OUST,42.99,139252625.13852644,32,32,2021-03-12,144.8,3.3682251686438707,5.434633812457221
OUT,29.98,43993713.46625739,32,32,2016-01-04,33.9,1.1307538358905938,10.620123203285422
OVF,32.0,655983.0983404955,32,32,2019-10-01,32.54,1.016875,6.880219028062971
OVL,57.72,7934244.922613351,32,32,2019-10-01,58.58,1.0148995148995148,6.880219028062971
OVLH,42.5369,254500.4310591,32,32,2021-01-15,43.06,1.0122975581201263,5.587953456536619
OVLY,34.49,781960.4203201099,32,32,2021-03-26,35.07,1.0168164685416061,5.3963039014373715
OVS,42.1,521642.033350775,32,32,2019-10-01,42.96,1.0204275534441805,6.880219028062971
OVT,21.79,221341.03435586253,32,32,2021-01-15,25.33,1.1624598439651215,5.587953456536619
OVV,65.02,186264179.14893514,32,32,2020-01-27,65.02,1.0,6.5571526351813825
OWL,11.59,159215340.4759819,32,32,2021-05-20,26.68,2.301984469370147,5.245722108145106
OXLC,9.27,7284094.819043295,32,32,2016-01-04,58.25,6.283710895361381,10.620123203285422
OXM,35.59,10886939.813109886,32,32,2016-01-04,121.75,3.4209047485248663,10.620123203285422
OXY,59.8,445839804.5906208,32,32,2016-01-04,86.48,1.4461538461538463,10.620123203285422
OZK,50.74,54976079.683455825,32,32,2018-07-16,53.14,1.0472999605833662,8.09034907597536
PAA,24.19,48028256.398547664,32,32,2016-01-04,33.49,1.3844563869367508,10.620123203285422
PAAS,46.6,164949614.4234879,32,32,2016-01-04,68.7,1.4742489270386265,10.620123203285422
PAB,41.545,272068.81167067494,32,32,2021-04-15,51.3359,1.235669755686605,5.341546885694729
PAC,204.63,26623264.205068756,32,32,2016-01-04,300.41,1.468064311195817,10.620123203285422
PACK,5.18,2346995.0963481795,32,32,2019-06-03,42.2,8.146718146718147,7.208761122518823
PAG,216.21,71430835.89734545,32,32,2016-01-04,223.44,1.0334397113917024,10.620123203285422
PAGP,26.3,35736428.95705184,32,32,2016-01-04,36.4032,1.3841520912547527,10.620123203285422
PAGS,8.44,24062050.473323748,32,32,2018-01-24,61.92,7.336492890995261,8.563997262149213
PAHC,34.65,6990773.989273226,32,32,2016-01-04,59.58,1.7194805194805196,10.620123203285422
PALC,58.1849,351247.12931,32,32,2020-06-25,59.751,1.0269159180474658,6.146475017111568
PAM,79.0,13061595.40655293,32,32,2016-01-04,94.88,1.201012658227848,10.620123203285422
PANW,374.14,2078469394.4437513,32,32,2016-01-04,396.0,1.0584273266691613,10.620123203285422
PAPR,42.85,930158.255080094,32,32,2019-04-01,42.9251,1.0017526254375728,7.381245722108145
PAR,19.42,12938953.475712705,32,32,2016-01-04,88.71,4.567971163748712,10.620123203285422
PARR,80.51,77778566.51786564,32,32,2016-01-04,86.03,1.0685629114395727,10.620123203285422
PATH,15.58,978647471.3233566,32,32,2021-04-21,85.12,5.463414634146342,5.325119780971937
PATK,83.73,44610727.5653006,32,32,2016-01-04,145.75,1.740714200406067,10.620123203285422
PAUG,46.6,3867837.910852,32,32,2019-08-01,46.83,1.0049356223175965,7.047227926078029
PAVE,57.31,80310446.4548202,32,32,2017-03-08,59.99,1.0467632175885535,9.44558521560575
PAX,11.26,11130909.70517087,32,32,2021-01-22,22.68,2.0142095914742453,5.568788501026694
PAY,38.32,29056784.404554524,32,32,2021-05-26,44.6,1.163883089770355,5.229295003422314
PAYC,215.72,141069073.56936514,32,32,2016-01-04,553.23,2.564574448358984,10.620123203285422
PAYX,119.93,319490025.96192807,32,32,2016-01-04,159.78,1.3322771616776452,10.620123203285422
PB,74.33,71490773.76527315,32,32,2016-01-04,85.07,1.1444907843401049,10.620123203285422
PBA,49.36,41042959.50112478,32,32,2016-01-04,51.37,1.0407212317666126,10.620123203285422
PBD,18.025,687485.5569602726,32,32,2016-01-04,40.71,2.2585298196948687,10.620123203285422
PBE,95.28,470467.61952273187,32,32,2016-01-04,95.28,1.0,10.620123203285422
PBF,75.2,199884014.85324854,32,32,2016-01-04,75.2,1.0,10.620123203285422
PBH,50.57,23951381.958034463,32,32,2016-01-04,89.09,1.7617164326675896,10.620123203285422
PBI,16.17,27882869.85750603,32,32,2016-01-04,21.7,1.3419913419913418,10.620123203285422
PBJ,48.0717,543338.8024464201,32,32,2016-01-04,50.97,1.0602911900348855,10.620123203285422
PBP,23.3897,891741.1071082224,32,32,2016-01-04,24.31,1.0393463789616797,10.620123203285422
PBR,18.18,260233576.2291982,32,32,2016-01-04,22.03,1.2117711771177118,10.620123203285422
PBT,33.17,2725125.3634884646,32,32,2016-01-04,34.53,1.0410009044317154,10.620123203285422
PBTP,25.72,492855.24394412735,32,32,2017-09-22,26.975,1.0487947122861587,8.903490759753593
PBUS,76.94,6462957.913361221,32,32,2017-09-22,78.04,1.014296854691968,8.903490759753593
PBW,33.41,26352048.15618126,32,32,2016-01-04,136.0,4.070637533672554,10.620123203285422
PCAR,128.02,407118396.61522675,32,32,2016-01-04,138.21,1.079596937978441,10.620123203285422
PCB,28.64,1111191.97010387,32,32,2018-08-10,30.62,1.0691340782122905,8.021902806297057
PCEF,20.42,1739537.457657565,32,32,2016-01-04,24.71,1.2100881488736532,10.620123203285422
PCF,5.39,306880.65506724996,32,32,2016-01-04,10.05,1.8645640074211505,10.620123203285422
PCG,17.82,307260038.677471,32,32,2016-01-04,71.56,4.015712682379349,10.620123203285422
PCM,5.46,201906.549769575,32,32,2016-01-04,12.11,2.217948717948718,10.620123203285422
PCN,11.69,4279512.541544801,32,32,2016-01-04,20.2,1.727972626176219,10.620123203285422
PCOR,59.89,148941315.78875804,32,32,2021-05-20,105.94,1.768909667724161,5.245722108145106
PCQ,8.72,1063311.16720689,32,32,2016-01-04,20.66,2.3692660550458715,10.620123203285422
PCRX,24.0,13904720.147956405,32,32,2016-01-04,81.64,3.401666666666667,10.620123203285422
PCT,6.88,28063841.753984623,32,32,2021-03-18,32.69,4.751453488372093,5.418206707734429
PCTY,147.32,83894376.56711003,32,32,2016-01-04,305.75,2.0754140646212327,10.620123203285422
PCVX,59.79,49441324.38590589,32,32,2020-06-12,117.93,1.9724034119417964,6.182067077344285
PCY,21.05,4008214.274774175,32,32,2016-01-04,30.95,1.4703087885985748,10.620123203285422
PCYO,11.44,613514.915372595,32,32,2016-01-04,16.44,1.4370629370629373,10.620123203285422
PD,11.86,14950605.41718176,32,32,2019-04-11,57.37,4.837268128161889,7.353867214236824
PDBC,18.2,85361150.39969584,32,32,2016-01-04,22.71,1.2478021978021978,10.620123203285422
PDD,87.27,504918488.87631166,32,32,2018-07-26,202.82,2.3240517932852067,8.062970568104038
PDEC,46.77,724485.5447133549,32,32,2019-12-02,46.92,1.0032071840923669,6.71047227926078
PDEX,66.89,5229533.225689806,32,32,2021-03-26,69.0,1.0315443265062043,5.3963039014373715
PDFS,47.93,24947621.110784978,32,32,2016-01-04,70.79,1.476945545587315,10.620123203285422
PDI,15.14,40845913.12526586,32,32,2016-01-04,34.04,2.248348745046235,10.620123203285422
PDLB,20.65,1229799.762928925,32,32,2017-10-02,20.76,1.0053268765133174,8.876112251882272
PDM,9.4,6850350.00552564,32,32,2016-01-04,24.61,2.6180851063829786,10.620123203285422
PDN,46.82,371111.34371548425,32,32,2016-01-04,47.5863,1.0163669372063222,10.620123203285422
PDO,12.82,7477040.034035429,32,32,2021-01-27,23.18,1.8081123244929798,5.555099247091033
PDP,139.96,3431864.9528919403,32,32,2016-01-04,153.18,1.094455558731066,10.620123203285422
PDS,88.32,8227719.964223441,32,32,2016-01-04,120.0,1.358695652173913,10.620123203285422
PDT,12.66,1475672.816406475,32,32,2016-01-04,18.73,1.4794628751974723,10.620123203285422
PEB,18.3,37887694.18919046,32,32,2016-01-04,41.47,2.2661202185792346,10.620123203285422
PEBK,45.25,1160675.3434910001,32,32,2021-03-26,45.25,1.0,5.3963039014373715
PEBO,40.99,11603179.96598691,32,32,2016-01-04,42.23,1.0302512808001951,10.620123203285422
PED,12.12,262697.07162306004,32,32,2016-01-04,62.0,5.115511551155116,10.620123203285422
PEG,75.6,211895637.23568147,32,32,2016-01-04,94.51,1.2501322751322752,10.620123203285422
PEGA,32.5,74279341.41646844,32,32,2016-01-04,73.355,2.257076923076923,10.620123203285422
