symbol,side,entry_time,exit_time,entry_price,exit_price,forward_return,holding_bars,entry_regime,exit_regime,entry_S_UF,exit_S_UF,entry_D,exit_D
LHX,LONG,2023-10-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,177.570000,286.950000,0.61598243,546,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
LII,LONG,2025-04-10T04:00:00+00:00,2025-04-29T04:00:00+00:00,550.290000,534.910000,-0.02794890,12,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LII,SHORT,2025-04-30T04:00:00+00:00,2025-10-23T04:00:00+00:00,546.750000,494.990000,-0.09466850,122,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LII,LONG,2025-10-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,496.240000,505.760000,0.01918427,34,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,1.000000,1.000000
LKQ,LONG,2022-02-18T05:00:00+00:00,2024-06-20T04:00:00+00:00,49.170000,41.490000,-0.15619280,585,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
LKQ,SHORT,2024-06-24T04:00:00+00:00,2024-07-26T04:00:00+00:00,41.970000,40.180000,-0.04264951,23,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LKQ,LONG,2024-07-29T04:00:00+00:00,2024-11-11T05:00:00+00:00,40.160000,39.360000,-0.01992032,74,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
LKQ,SHORT,2024-11-12T05:00:00+00:00,2025-04-25T04:00:00+00:00,38.390000,37.410000,-0.02552748,111,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
LKQ,LONG,2025-04-28T04:00:00+00:00,2025-07-25T04:00:00+00:00,37.210000,32.170000,-0.13544746,61,TRANSITIONAL,TRANSITIONAL,0.400000,0.357143,1.000000,-1.000000
LKQ,SHORT,2025-07-28T04:00:00+00:00,2025-12-12T05:00:00+00:00,31.490000,30.990000,-0.01587806,97,TRANSITIONAL,TRANSITIONAL,0.357143,0.357143,-1.000000,-1.000000
LLY,LONG,2021-01-12T05:00:00+00:00,2021-03-16T04:00:00+00:00,178.800000,190.900000,0.06767338,43,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LLY,SHORT,2021-03-17T04:00:00+00:00,2021-05-13T04:00:00+00:00,186.730000,194.940000,0.04396723,40,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
LLY,LONG,2021-05-14T04:00:00+00:00,2021-06-11T04:00:00+00:00,196.210000,224.090000,0.14209266,19,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,1.000000,-1.000000
LLY,SHORT,2021-06-14T04:00:00+00:00,2021-08-26T04:00:00+00:00,226.100000,261.320000,0.15577178,52,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
LLY,LONG,2021-08-27T04:00:00+00:00,2023-08-09T04:00:00+00:00,259.750000,526.230000,1.02590953,489,TRANSITIONAL,TRANSITIONAL,0.500000,0.300000,1.000000,-1.000000
LLY,SHORT,2023-08-10T04:00:00+00:00,2025-05-02T04:00:00+00:00,521.340000,823.620000,0.57981356,433,TRANSITIONAL,TRANSITIONAL,0.300000,0.285714,-1.000000,1.000000
LLY,SHORT,2025-05-21T04:00:00+00:00,2025-08-08T04:00:00+00:00,724.950000,625.650000,-0.13697496,54,TRANSITIONAL,TRANSITIONAL,0.357143,0.312500,-1.000000,1.000000
LLY,LONG,2025-08-11T04:00:00+00:00,2025-10-13T04:00:00+00:00,635.220000,819.400000,0.28994679,44,TRANSITIONAL,TRANSITIONAL,0.312500,0.437500,1.000000,0.000000
LLY,SHORT,2025-10-14T04:00:00+00:00,2025-12-12T05:00:00+00:00,812.350000,1027.510000,0.26486121,42,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,-1.000000,-1.000000
LMT,LONG,2021-10-27T04:00:00+00:00,2025-07-23T04:00:00+00:00,330.940000,419.390000,0.26726899,936,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LMT,SHORT,2025-07-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,420.550000,480.250000,0.14195696,99,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
LOW,LONG,2021-08-18T04:00:00+00:00,2025-12-12T05:00:00+00:00,199.730000,247.290000,0.23812146,1085,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
LRCX,LONG,2021-02-25T05:00:00+00:00,2021-02-26T05:00:00+00:00,54.765000,56.719000,0.03567972,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LRCX,SHORT,2021-03-01T05:00:00+00:00,2021-03-09T05:00:00+00:00,59.881000,54.351000,-0.09234983,6,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LRCX,SHORT,2021-03-10T05:00:00+00:00,2021-05-06T04:00:00+00:00,51.870000,61.744000,0.19036052,40,TRANSITIONAL,TRANSITIONAL,0.300000,0.400000,-1.000000,1.000000
LRCX,LONG,2021-05-07T04:00:00+00:00,2022-08-10T04:00:00+00:00,63.054000,49.495000,-0.21503790,317,TRANSITIONAL,TRANSITIONAL,0.400000,0.333333,1.000000,-1.000000
LRCX,SHORT,2022-08-11T04:00:00+00:00,2022-11-11T05:00:00+00:00,49.746000,50.082000,0.00675431,65,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
LRCX,SHORT,2023-01-18T05:00:00+00:00,2023-05-18T04:00:00+00:00,46.689000,59.874000,0.28240057,84,TRANSITIONAL,TRANSITIONAL,0.357143,0.428571,-1.000000,0.000000
LULU,LONG,2022-03-31T04:00:00+00:00,2022-06-21T04:00:00+00:00,365.230000,276.450000,-0.24307970,55,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LULU,SHORT,2022-06-22T04:00:00+00:00,2022-12-12T05:00:00+00:00,277.880000,328.230000,0.18119332,120,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LULU,LONG,2022-12-13T05:00:00+00:00,2023-02-23T05:00:00+00:00,326.270000,317.800000,-0.02596009,48,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
LULU,SHORT,2023-02-24T05:00:00+00:00,2023-03-30T04:00:00+00:00,308.100000,358.090000,0.16225252,24,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
LULU,SHORT,2023-06-01T04:00:00+00:00,2023-06-05T04:00:00+00:00,328.350000,356.440000,0.08554896,2,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
LULU,SHORT,2023-08-15T04:00:00+00:00,2023-10-17T04:00:00+00:00,383.180000,412.940000,0.07766585,44,TRANSITIONAL,TRANSITIONAL,0.357143,0.312500,-1.000000,1.000000
LULU,LONG,2023-10-18T04:00:00+00:00,2024-03-04T05:00:00+00:00,405.610000,450.790000,0.11138779,93,TRANSITIONAL,TRANSITIONAL,0.312500,0.437500,1.000000,0.000000
LULU,SHORT,2024-03-05T05:00:00+00:00,2024-03-21T04:00:00+00:00,446.060000,478.840000,0.07348787,12,TRANSITIONAL,TRANSITIONAL,0.375000,0.437500,-1.000000,0.000000
LULU,SHORT,2024-03-25T04:00:00+00:00,2024-04-25T04:00:00+00:00,388.900000,360.000000,-0.07431216,22,TRANSITIONAL,TRANSITIONAL,0.300000,0.200000,-1.000000,-1.000000
LULU,LONG,2024-08-20T04:00:00+00:00,2024-08-26T04:00:00+00:00,260.600000,271.660000,0.04244052,4,TRANSITIONAL,TRANSITIONAL,0.318182,0.181818,1.000000,1.000000
LULU,LONG,2024-12-18T05:00:00+00:00,2024-12-26T05:00:00+00:00,372.070000,385.820000,0.03695541,5,TRANSITIONAL,TRANSITIONAL,0.333333,0.208333,1.000000,1.000000
LULU,LONG,2025-04-04T04:00:00+00:00,2025-04-10T04:00:00+00:00,263.700000,256.620000,-0.02684869,4,TRANSITIONAL,TRANSITIONAL,0.357143,0.375000,1.000000,-1.000000
LULU,SHORT,2025-04-11T04:00:00+00:00,2025-06-06T04:00:00+00:00,261.030000,265.270000,0.01624334,38,TRANSITIONAL,TRANSITIONAL,0.375000,0.250000,-1.000000,-1.000000
LUV,LONG,2022-03-08T05:00:00+00:00,2024-10-08T04:00:00+00:00,39.160000,30.670000,-0.21680286,650,TRANSITIONAL,TRANSITIONAL,0.750000,0.625000,1.000000,0.000000
LUV,SHORT,2024-10-09T04:00:00+00:00,2025-04-07T04:00:00+00:00,30.640000,25.960000,-0.15274151,122,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
LUV,LONG,2025-04-08T04:00:00+00:00,2025-04-09T04:00:00+00:00,24.750000,28.550000,0.15353535,1,TRANSITIONAL,TRANSITIONAL,0.400000,0.333333,1.000000,-1.000000
LUV,SHORT,2025-04-10T04:00:00+00:00,2025-07-25T04:00:00+00:00,25.790000,33.210000,0.28770841,72,TRANSITIONAL,TRANSITIONAL,0.357143,0.333333,-1.000000,1.000000
LUV,LONG,2025-07-28T04:00:00+00:00,2025-10-23T04:00:00+00:00,32.520000,31.650000,-0.02675277,62,TRANSITIONAL,TRANSITIONAL,0.333333,0.444444,1.000000,0.000000
LUV,SHORT,2025-10-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,32.200000,41.170000,0.27857143,34,TRANSITIONAL,TRANSITIONAL,0.388889,0.388889,-1.000000,-1.000000
LVS,LONG,2022-01-14T05:00:00+00:00,2022-01-18T05:00:00+00:00,42.990000,43.100000,0.00255873,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LVS,SHORT,2022-01-19T05:00:00+00:00,2022-03-02T05:00:00+00:00,43.920000,44.400000,0.01092896,29,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LVS,SHORT,2022-03-03T05:00:00+00:00,2022-03-15T04:00:00+00:00,42.370000,32.660000,-0.22917158,8,TRANSITIONAL,TRANSITIONAL,0.300000,0.285714,-1.000000,1.000000
LVS,LONG,2023-04-06T04:00:00+00:00,2023-04-13T04:00:00+00:00,57.010000,57.530000,0.00912121,4,TRANSITIONAL,TRANSITIONAL,0.333333,0.291667,1.000000,1.000000
LVS,LONG,2023-06-29T04:00:00+00:00,2023-07-06T04:00:00+00:00,57.380000,54.720000,-0.04635762,4,TRANSITIONAL,TRANSITIONAL,0.333333,0.208333,1.000000,1.000000
LW,LONG,2021-07-28T04:00:00+00:00,2023-10-06T04:00:00+00:00,66.820000,93.470000,0.39883268,552,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LW,SHORT,2023-10-09T04:00:00+00:00,2024-07-24T04:00:00+00:00,92.700000,56.420000,-0.39137001,198,TRANSITIONAL,TRANSITIONAL,0.500000,0.214286,-1.000000,-1.000000
LYB,LONG,2025-04-09T04:00:00+00:00,2025-04-10T04:00:00+00:00,59.830000,54.340000,-0.09175999,1,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LYB,SHORT,2025-04-11T04:00:00+00:00,2025-07-25T04:00:00+00:00,56.890000,64.010000,0.12515381,71,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
LYB,LONG,2025-07-28T04:00:00+00:00,2025-10-22T04:00:00+00:00,62.880000,45.200000,-0.28117048,61,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
LYB,SHORT,2025-10-24T04:00:00+00:00,2025-12-12T05:00:00+00:00,47.590000,44.390000,-0.06724102,34,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
LYV,LONG,2021-11-08T05:00:00+00:00,2022-01-05T05:00:00+00:00,117.140000,117.470000,0.00281714,40,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
LYV,SHORT,2022-01-06T05:00:00+00:00,2022-03-08T05:00:00+00:00,119.340000,106.010000,-0.11169767,41,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
LYV,LONG,2022-03-09T05:00:00+00:00,2022-05-31T04:00:00+00:00,109.900000,95.050000,-0.13512284,57,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
LYV,SHORT,2022-06-01T04:00:00+00:00,2022-11-30T05:00:00+00:00,94.510000,72.760000,-0.23013438,126,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,0.000000
LYV,LONG,2022-12-01T05:00:00+00:00,2023-02-27T05:00:00+00:00,73.550000,71.830000,-0.02338545,58,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
LYV,SHORT,2023-02-28T05:00:00+00:00,2023-05-08T04:00:00+00:00,72.060000,77.820000,0.07993339,48,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
LYV,SHORT,2023-07-05T04:00:00+00:00,2024-04-17T04:00:00+00:00,92.720000,91.820000,-0.00970664,198,TRANSITIONAL,TRANSITIONAL,0.333333,0.250000,-1.000000,1.000000
LYV,LONG,2024-05-28T04:00:00+00:00,2025-04-10T04:00:00+00:00,94.890000,129.230000,0.36189272,218,TRANSITIONAL,TRANSITIONAL,0.500000,0.357143,1.000000,-1.000000
LYV,SHORT,2025-04-11T04:00:00+00:00,2025-11-06T05:00:00+00:00,129.600000,137.770000,0.06304012,144,TRANSITIONAL,TRANSITIONAL,0.357143,0.312500,-1.000000,1.000000
LYV,LONG,2025-11-07T05:00:00+00:00,2025-12-12T05:00:00+00:00,140.510000,143.140000,0.01871753,24,TRANSITIONAL,TRANSITIONAL,0.312500,0.312500,1.000000,1.000000
MAR,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,222.920000,298.720000,0.34003230,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MAS,LONG,2025-04-10T04:00:00+00:00,2025-05-15T04:00:00+00:00,61.700000,67.220000,0.08946515,24,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
MAS,SHORT,2025-05-16T04:00:00+00:00,2025-12-12T05:00:00+00:00,67.660000,63.940000,-0.05498079,145,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
MCHP,LONG,2021-01-28T05:00:00+00:00,2024-08-05T04:00:00+00:00,69.325000,73.860000,0.06541652,884,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
MCHP,SHORT,2024-08-06T04:00:00+00:00,2025-03-11T04:00:00+00:00,74.670000,52.240000,-0.30038838,148,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
MCHP,LONG,2025-03-12T04:00:00+00:00,2025-04-04T04:00:00+00:00,51.900000,36.220000,-0.30211946,17,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,1.000000,-1.000000
MCHP,SHORT,2025-04-11T04:00:00+00:00,2025-04-25T04:00:00+00:00,38.710000,46.890000,0.21131491,9,TRANSITIONAL,STABLE,0.300000,0.272727,-1.000000,1.000000
MCHP,SHORT,2025-05-30T04:00:00+00:00,2025-10-13T04:00:00+00:00,58.040000,64.390000,0.10940731,93,STABLE,STABLE,0.318182,0.291667,-1.000000,1.000000
MCHP,LONG,2025-12-04T05:00:00+00:00,2025-12-12T05:00:00+00:00,64.720000,67.180000,0.03800989,6,STABLE,STABLE,0.307692,0.307692,1.000000,1.000000
MCK,LONG,2024-08-09T04:00:00+00:00,2025-12-12T05:00:00+00:00,541.150000,813.800000,0.50383443,337,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MCO,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,423.030000,486.600000,0.15027303,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MET,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,71.110000,82.160000,0.15539305,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
META,SHORT,2022-06-09T04:00:00+00:00,2022-06-13T04:00:00+00:00,184.000000,164.260000,-0.10728261,2,TRANSITIONAL,STABLE,0.500000,0.400000,-1.000000,1.000000
META,LONG,2022-06-14T04:00:00+00:00,2022-06-22T04:00:00+00:00,163.730000,155.850000,-0.04812802,5,STABLE,STABLE,0.416667,0.500000,1.000000,0.000000
META,SHORT,2022-06-24T04:00:00+00:00,2022-10-10T04:00:00+00:00,170.160000,133.790000,-0.21374001,74,STABLE,STABLE,0.423077,0.428571,-1.000000,1.000000
META,LONG,2022-10-11T04:00:00+00:00,2022-10-27T04:00:00+00:00,128.540000,97.940000,-0.23805819,12,STABLE,STABLE,0.428571,0.413043,1.000000,-1.000000
META,SHORT,2022-10-28T04:00:00+00:00,2022-11-11T05:00:00+00:00,99.200000,113.020000,0.13931452,10,STABLE,STABLE,0.413043,0.395833,-1.000000,1.000000
META,LONG,2022-11-14T05:00:00+00:00,2022-11-15T05:00:00+00:00,114.220000,117.080000,0.02503940,1,STABLE,STABLE,0.395833,0.437500,1.000000,0.000000
META,SHORT,2022-11-16T05:00:00+00:00,2022-12-09T05:00:00+00:00,113.230000,115.900000,0.02358032,16,STABLE,STABLE,0.416667,0.437500,-1.000000,0.000000
META,LONG,2022-12-12T05:00:00+00:00,2023-02-02T05:00:00+00:00,114.710000,188.770000,0.64562811,35,STABLE,STABLE,0.395833,0.384615,1.000000,-1.000000
META,SHORT,2023-02-03T05:00:00+00:00,2023-04-06T04:00:00+00:00,186.530000,216.100000,0.15852678,43,STABLE,STABLE,0.384615,0.403846,-1.000000,0.000000
META,LONG,2023-04-10T04:00:00+00:00,2023-04-28T04:00:00+00:00,214.750000,240.320000,0.11906868,14,STABLE,STABLE,0.365385,0.351852,1.000000,-1.000000
META,SHORT,2023-05-01T04:00:00+00:00,2023-07-21T04:00:00+00:00,243.180000,294.260000,0.21005017,56,STABLE,STABLE,0.351852,0.388889,-1.000000,0.000000
META,LONG,2023-07-24T04:00:00+00:00,2024-02-05T05:00:00+00:00,291.610000,459.410000,0.57542608,135,STABLE,STABLE,0.370370,0.392857,1.000000,-1.000000
META,SHORT,2024-02-06T05:00:00+00:00,2024-07-18T04:00:00+00:00,454.720000,475.850000,0.04646816,112,STABLE,STABLE,0.392857,0.379310,-1.000000,1.000000
META,LONG,2024-07-19T04:00:00+00:00,2025-04-10T04:00:00+00:00,476.790000,546.290000,0.14576648,182,STABLE,STABLE,0.379310,0.333333,1.000000,-1.000000
META,SHORT,2025-04-11T04:00:00+00:00,2025-10-31T04:00:00+00:00,543.570000,648.350000,0.19276266,140,STABLE,STABLE,0.333333,0.328125,-1.000000,1.000000
META,LONG,2025-11-03T05:00:00+00:00,2025-11-05T05:00:00+00:00,637.710000,635.950000,-0.00275988,2,STABLE,STABLE,0.328125,0.343750,1.000000,-1.000000
META,SHORT,2025-11-06T05:00:00+00:00,2025-12-12T05:00:00+00:00,618.940000,644.230000,0.04086018,25,STABLE,STABLE,0.343750,0.343750,-1.000000,-1.000000
MGM,LONG,2022-03-08T05:00:00+00:00,2022-06-21T04:00:00+00:00,37.630000,27.670000,-0.26468243,72,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
MGM,SHORT,2022-06-22T04:00:00+00:00,2022-06-27T04:00:00+00:00,27.330000,30.030000,0.09879254,3,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
MGM,SHORT,2022-06-28T04:00:00+00:00,2022-11-04T04:00:00+00:00,29.880000,33.840000,0.13253012,91,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,-1.000000,1.000000
MGM,LONG,2022-11-07T05:00:00+00:00,2023-01-27T05:00:00+00:00,34.190000,41.010000,0.19947353,55,TRANSITIONAL,TRANSITIONAL,0.428571,0.571429,1.000000,0.000000
MGM,SHORT,2023-01-30T05:00:00+00:00,2023-03-22T04:00:00+00:00,39.860000,41.590000,0.04340191,36,TRANSITIONAL,TRANSITIONAL,0.500000,0.571429,-1.000000,0.000000
MGM,LONG,2023-03-23T04:00:00+00:00,2024-08-02T04:00:00+00:00,41.230000,35.480000,-0.13946156,342,TRANSITIONAL,TRANSITIONAL,0.428571,0.375000,1.000000,-1.000000
MGM,SHORT,2024-08-05T04:00:00+00:00,2024-11-01T04:00:00+00:00,34.070000,36.410000,0.06868213,63,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,-1.000000,1.000000
MGM,LONG,2024-11-04T05:00:00+00:00,2025-02-13T05:00:00+00:00,36.400000,40.370000,0.10906593,68,TRANSITIONAL,TRANSITIONAL,0.333333,0.388889,1.000000,-1.000000
MGM,LONG,2025-02-14T05:00:00+00:00,2025-06-03T04:00:00+00:00,39.810000,31.960000,-0.19718664,74,TRANSITIONAL,TRANSITIONAL,0.350000,0.409091,1.000000,0.000000
MGM,SHORT,2025-06-04T04:00:00+00:00,2025-12-12T05:00:00+00:00,31.990000,37.400000,0.16911535,133,TRANSITIONAL,TRANSITIONAL,0.318182,0.318182,-1.000000,-1.000000
MHK,LONG,2021-11-01T04:00:00+00:00,2022-07-14T04:00:00+00:00,183.570000,124.610000,-0.32118538,175,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
MHK,SHORT,2022-07-15T04:00:00+00:00,2022-11-11T05:00:00+00:00,124.610000,109.800000,-0.11885081,84,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
MHK,LONG,2022-11-14T05:00:00+00:00,2023-05-11T04:00:00+00:00,105.320000,97.760000,-0.07178124,122,TRANSITIONAL,TRANSITIONAL,0.625000,0.625000,1.000000,0.000000
MHK,SHORT,2023-05-12T04:00:00+00:00,2023-07-31T04:00:00+00:00,94.500000,106.340000,0.12529101,53,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
MHK,LONG,2023-08-01T04:00:00+00:00,2024-07-29T04:00:00+00:00,107.900000,162.700000,0.50787766,249,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
MHK,SHORT,2024-07-30T04:00:00+00:00,2024-10-28T04:00:00+00:00,162.100000,131.710000,-0.18747687,63,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
MHK,SHORT,2025-02-13T05:00:00+00:00,2025-04-10T04:00:00+00:00,119.690000,103.020000,-0.13927646,39,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
MHK,SHORT,2025-10-15T04:00:00+00:00,2025-12-12T05:00:00+00:00,127.450000,112.490000,-0.11737936,41,TRANSITIONAL,TRANSITIONAL,0.357143,0.357143,-1.000000,-1.000000
MKC,LONG,2024-03-27T04:00:00+00:00,2025-12-12T05:00:00+00:00,76.030000,66.800000,-0.12139945,430,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MMM,LONG,2023-06-05T04:00:00+00:00,2024-07-26T04:00:00+00:00,81.923100,127.160000,0.55218736,287,TRANSITIONAL,TRANSITIONAL,0.750000,0.400000,1.000000,-1.000000
MMM,SHORT,2024-07-29T04:00:00+00:00,2025-04-07T04:00:00+00:00,125.160000,128.550000,0.02708533,173,TRANSITIONAL,STABLE,0.400000,0.333333,-1.000000,1.000000
MMM,LONG,2025-04-08T04:00:00+00:00,2025-04-14T04:00:00+00:00,127.160000,136.010000,0.06959736,4,STABLE,STABLE,0.333333,0.285714,1.000000,-1.000000
MNST,LONG,2024-08-09T04:00:00+00:00,2025-12-12T05:00:00+00:00,46.060000,73.970000,0.60594876,337,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MO,LONG,2022-06-23T04:00:00+00:00,2025-12-12T05:00:00+00:00,42.510000,58.750000,0.38202776,872,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
MOH,LONG,2024-10-18T04:00:00+00:00,2024-10-25T04:00:00+00:00,289.720000,325.540000,0.12363661,5,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
MOH,SHORT,2024-10-28T04:00:00+00:00,2025-02-07T05:00:00+00:00,315.200000,283.970000,-0.09907995,69,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
MOH,LONG,2025-02-10T05:00:00+00:00,2025-04-11T04:00:00+00:00,286.420000,345.000000,0.20452482,43,TRANSITIONAL,STABLE,0.400000,0.500000,1.000000,0.000000
MOH,SHORT,2025-04-16T04:00:00+00:00,2025-07-02T04:00:00+00:00,332.380000,239.000000,-0.28094350,52,STABLE,TRANSITIONAL,0.333333,0.187500,-1.000000,-1.000000
MOS,LONG,2021-02-19T05:00:00+00:00,2021-03-02T05:00:00+00:00,29.080000,31.230000,0.07393398,7,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
MOS,SHORT,2021-03-03T05:00:00+00:00,2021-06-25T04:00:00+00:00,31.560000,31.200000,-0.01140684,80,TRANSITIONAL,TRANSITIONAL,0.500000,0.666667,-1.000000,1.000000
MOS,LONG,2021-06-28T04:00:00+00:00,2021-11-03T04:00:00+00:00,30.430000,39.480000,0.29740388,90,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
MOS,SHORT,2021-11-04T04:00:00+00:00,2022-05-10T04:00:00+00:00,38.800000,57.640000,0.48556701,128,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
MOS,LONG,2022-05-11T04:00:00+00:00,2022-05-26T04:00:00+00:00,59.460000,58.960000,-0.00840901,11,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
MOS,SHORT,2022-05-27T04:00:00+00:00,2022-06-24T04:00:00+00:00,59.850000,46.610000,-0.22121972,18,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
MOS,LONG,2022-06-27T04:00:00+00:00,2022-08-11T04:00:00+00:00,48.740000,54.760000,0.12351252,32,TRANSITIONAL,TRANSITIONAL,0.416667,0.583333,1.000000,0.000000
MOS,SHORT,2022-08-12T04:00:00+00:00,2022-10-17T04:00:00+00:00,54.850000,48.250000,-0.12032817,45,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,-1.000000,1.000000
MOS,LONG,2022-10-18T04:00:00+00:00,2022-12-12T05:00:00+00:00,50.810000,47.260000,-0.06986814,38,TRANSITIONAL,TRANSITIONAL,0.428571,0.375000,1.000000,-1.000000
MOS,SHORT,2022-12-13T05:00:00+00:00,2023-05-05T04:00:00+00:00,47.030000,39.110000,-0.16840315,98,TRANSITIONAL,TRANSITIONAL,0.375000,0.444444,-1.000000,1.000000
MOS,LONG,2023-05-08T04:00:00+00:00,2023-05-19T04:00:00+00:00,37.820000,35.760000,-0.05446854,9,TRANSITIONAL,TRANSITIONAL,0.444444,0.388889,1.000000,-1.000000
MOS,SHORT,2023-05-22T04:00:00+00:00,2023-10-31T04:00:00+00:00,35.980000,32.480000,-0.09727626,112,TRANSITIONAL,TRANSITIONAL,0.388889,0.444444,-1.000000,0.000000
MOS,LONG,2023-11-01T04:00:00+00:00,2023-11-22T05:00:00+00:00,32.290000,36.010000,0.11520595,15,TRANSITIONAL,TRANSITIONAL,0.333333,0.222222,1.000000,1.000000
MOS,LONG,2024-02-02T05:00:00+00:00,2024-02-05T05:00:00+00:00,30.860000,29.930000,-0.03013610,1,TRANSITIONAL,TRANSITIONAL,0.333333,0.222222,1.000000,1.000000
